session_id,user_role,message,detected_category,emotional_state,profile_id,family_id,created_at
session_f456d1d6_08,user,Creo que lo más difícil con Valeria Elías fue el ruido y que ya venía cansado.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:33:00
session_f456d1d6_08,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:34:00
session_f456d1d6_08,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:35:00
session_f456d1d6_08,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:36:00
session_f456d1d6_08,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:37:00
session_f456d1d6_08,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:38:00
session_f456d1d6_08,user,Lo intenté antes y funcionó solo un rato.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:39:00
session_f456d1d6_08,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:40:00
session_f456d1d6_08,user,Creo que lo más difícil con Valeria Elías fue el ruido y que ya venía cansado.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:41:00
session_f456d1d6_08,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: ajustar una cosa a la vez.",apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-04-30T10:42:00
session_f456d1d6_09,user,Creo que el ruido le pegó muchísimo a Valeria Elías.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:27:00
session_f456d1d6_09,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:28:00
session_f456d1d6_09,user,Creo que lo más difícil con Valeria Elías fue el ruido y que ya venía cansado.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:29:00
session_f456d1d6_09,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:30:00
session_f456d1d6_09,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:31:00
session_f456d1d6_09,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:32:00
session_f456d1d6_09,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:33:00
session_f456d1d6_09,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:34:00
session_f456d1d6_09,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:35:00
session_f456d1d6_09,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:36:00
session_f456d1d6_09,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:37:00
session_f456d1d6_09,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:38:00
session_f456d1d6_09,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:39:00
session_f456d1d6_09,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:40:00
session_f456d1d6_09,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:41:00
session_f456d1d6_09,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar ruido o luz por unos minutos.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-03T13:42:00
session_f456d1d6_10,user,Funcionó un rato nada más.,apoyo_general,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-05T14:27:00
session_f456d1d6_10,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: ajustar una cosa a la vez.,apoyo_general,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-05T14:28:00
session_f456d1d6_11,user,Creo que el ruido le pegó muchísimo a Valeria Elías.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:49:00
session_f456d1d6_11,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:50:00
session_f456d1d6_11,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:51:00
session_f456d1d6_11,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:52:00
session_f456d1d6_11,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:53:00
session_f456d1d6_11,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:54:00
session_f456d1d6_11,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:55:00
session_f456d1d6_11,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:56:00
session_f456d1d6_11,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:57:00
session_f456d1d6_11,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:58:00
session_f456d1d6_11,user,Lo intenté antes y funcionó solo un rato.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T11:59:00
session_f456d1d6_11,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: dar espacio regulador breve.,sobrecarga_sensorial,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T12:00:00
session_f456d1d6_12,user,Hoy Valeria Elías gritó y luego se cerró por completo.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:49:00
session_f456d1d6_12,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:50:00
session_f456d1d6_12,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:51:00
session_f456d1d6_12,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:52:00
session_f456d1d6_12,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:53:00
session_f456d1d6_12,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:54:00
session_f456d1d6_12,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:55:00
session_f456d1d6_12,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:56:00
session_f456d1d6_12,user,Cuando intento explicarle en ese momento se enoja más.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:57:00
session_f456d1d6_12,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:58:00
session_f456d1d6_12,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T13:59:00
session_f456d1d6_12,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T14:00:00
session_f456d1d6_12,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T14:01:00
session_f456d1d6_12,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: priorizar seguridad y pausar preguntas.,crisis_activa,meltdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T14:02:00
session_f456d1d6_13,user,Cada cambio le cuesta muchísimo a Valeria Elías.,transicion_rigidez,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T21:01:00
session_f456d1d6_13,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: avisar el cambio con una frase clara.,transicion_rigidez,shutdown,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-30T21:02:00
session_f456d1d6_14,user,Valeria Elías no puede empezar ni una tarea sencilla.,disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T21:01:00
session_f456d1d6_14,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T21:02:00
session_f456d1d6_14,user,Lo intenté antes y funcionó solo un rato.,disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T21:03:00
session_f456d1d6_14,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T21:04:00
session_f456d1d6_15,user,Todo empeora cuando Valeria Elías duerme mal.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:01:00
session_f456d1d6_15,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:02:00
session_f456d1d6_15,user,Lo intenté antes y funcionó solo un rato.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:03:00
session_f456d1d6_15,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:04:00
session_f456d1d6_15,user,Cuando intento explicarle en ese momento se enoja más.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:05:00
session_f456d1d6_15,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:06:00
session_f456d1d6_15,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:07:00
session_f456d1d6_15,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:08:00
session_f456d1d6_15,user,Lo intenté antes y funcionó solo un rato.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:09:00
session_f456d1d6_15,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:10:00
session_f456d1d6_15,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:11:00
session_f456d1d6_15,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:12:00
session_f456d1d6_15,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:13:00
session_f456d1d6_15,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mantener secuencia nocturna breve.",sueno_regulacion,sleep_disruption,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-27T21:14:00
session_f456d1d6_16,user,Cada cambio le cuesta muchísimo a Valeria Elías.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:01:00
session_f456d1d6_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:02:00
session_f456d1d6_16,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:03:00
session_f456d1d6_16,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:04:00
session_f456d1d6_16,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:05:00
session_f456d1d6_16,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:06:00
session_f456d1d6_16,user,También noto que Valeria Elías se bloquea cuando le doy muchas instrucciones.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:07:00
session_f456d1d6_16,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:08:00
session_f456d1d6_16,user,Lo intenté antes y funcionó solo un rato.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:09:00
session_f456d1d6_16,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.,transicion_rigidez,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T00:10:00
session_f456d1d6_17,user,"No sé si lo estoy haciendo mal, pero ya me siento rebasada.",sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T21:01:00
session_f456d1d6_17,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T21:02:00
session_f456d1d6_17,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T21:03:00
session_f456d1d6_17,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: bajar autoexigencia por hoy.,sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-29T21:04:00
session_f456d1d6_18,user,"No sé si lo estoy haciendo mal, pero ya me siento rebasada.",sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-26T21:01:00
session_f456d1d6_18,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-26T21:02:00
session_f456d1d6_18,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-26T21:03:00
session_f456d1d6_18,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer una pausa de un minuto.,sobrecarga_cuidador,burnout,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-26T21:04:00
session_f456d1d6_19,user,Funcionó un rato nada más.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T01:01:00
session_f456d1d6_19,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T01:02:00
session_f456d1d6_19,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T01:03:00
session_f456d1d6_19,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: anotar lo que sí ayudó.,apoyo_general,general_distress,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-28T01:04:00
session_f456d1d6_20,user,Valeria Elías no puede empezar ni una tarea sencilla.,disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T19:14:00
session_f456d1d6_20,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar visualmente el inicio.,disfuncion_ejecutiva,executive_dysfunction,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T19:15:00
session_f456d1d6_21,user,Intenté la estrategia y no sé si funcionó o fue casualidad.,apoyo_general,emotional_dysregulation,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T21:01:00
session_f456d1d6_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,emotional_dysregulation,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T21:02:00
session_f456d1d6_21,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,emotional_dysregulation,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T21:03:00
session_f456d1d6_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,emotional_dysregulation,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T21:04:00
session_f456d1d6_21,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,emotional_dysregulation,9bc90a2e-c000-4ed9-977e-d10a484bb8d8,f456d1d6-d329-4fdd-ad65-6e4c0ff245be,2026-05-31T21:05:00
